unit,sex,age,region,year,value
YR,T,Y44,DE,1993,34.3
YR,T,Y45,DE,1993,33.4
YR,T,Y46,DE,1993,32.4
YR,T,Y47,DE,1993,31.6
YR,T,Y48,DE,1993,30.6
YR,T,Y49,DE,1993,29.8
YR,T,Y5,DE,1993,71.8
YR,T,Y50,DE,1993,28.9
YR,T,Y51,DE,1993,28.0
YR,T,Y52,DE,1993,27.2
YR,T,Y53,DE,1993,26.3
YR,T,Y54,DE,1993,25.4
YR,T,Y55,DE,1993,24.6
YR,T,Y56,DE,1993,23.8
YR,T,Y57,DE,1993,22.9
YR,T,Y58,DE,1993,22.1
YR,T,Y59,DE,1993,21.3
YR,T,Y6,DE,1993,70.8
YR,T,Y60,DE,1993,20.5
YR,T,Y61,DE,1993,19.8
YR,T,Y62,DE,1993,19.0
YR,T,Y63,DE,1993,18.3
YR,T,Y64,DE,1993,17.5
YR,T,Y65,DE,1993,16.8
YR,T,Y66,DE,1993,16.1
YR,T,Y67,DE,1993,15.4
YR,T,Y68,DE,1993,14.7
YR,T,Y69,DE,1993,14.0
YR,T,Y7,DE,1993,69.8
YR,T,Y70,DE,1993,13.3
YR,T,Y71,DE,1993,12.6
YR,T,Y72,DE,1993,12.0
YR,T,Y73,DE,1993,11.4
YR,T,Y74,DE,1993,10.8
YR,T,Y75,DE,1993,10.2
YR,T,Y76,DE,1993,9.6
YR,T,Y77,DE,1993,9.1
YR,T,Y78,DE,1993,8.5
YR,T,Y79,DE,1993,8.0
YR,T,Y8,DE,1993,68.8
YR,T,Y80,DE,1993,7.5
YR,T,Y81,DE,1993,7.1
YR,T,Y82,DE,1993,6.6
YR,T,Y83,DE,1993,6.2
YR,T,Y84,DE,1993,5.9
YR,T,Y9,DE,1993,67.8
YR,T,Y_GE85,DE,1993,5.5
YR,T,Y_LT1,DE,1993,76.2
YR,F,Y1,DE,1992,78.7
YR,F,Y10,DE,1992,69.9
YR,F,Y11,DE,1992,68.9
YR,F,Y12,DE,1992,67.9
YR,F,Y13,DE,1992,66.9
YR,F,Y14,DE,1992,65.9
YR,F,Y15,DE,1992,64.9
YR,F,Y16,DE,1992,64.0
YR,F,Y17,DE,1992,63.0
YR,F,Y18,DE,1992,62.0
YR,F,Y19,DE,1992,61.0
YR,F,Y2,DE,1992,77.8
YR,F,Y20,DE,1992,60.0
YR,F,Y21,DE,1992,59.1
YR,F,Y22,DE,1992,58.1
YR,F,Y23,DE,1992,57.1
YR,F,Y24,DE,1992,56.1
YR,F,Y25,DE,1992,55.1
YR,F,Y26,DE,1992,54.2
YR,F,Y27,DE,1992,53.2
YR,F,Y28,DE,1992,52.2
YR,F,Y29,DE,1992,51.2
YR,F,Y3,DE,1992,76.8
YR,F,Y30,DE,1992,50.3
YR,F,Y31,DE,1992,49.3
YR,F,Y32,DE,1992,48.3
YR,F,Y33,DE,1992,47.3
YR,F,Y34,DE,1992,46.4
YR,F,Y35,DE,1992,45.4
YR,F,Y36,DE,1992,44.4
YR,F,Y37,DE,1992,43.5
YR,F,Y38,DE,1992,42.5
YR,F,Y39,DE,1992,41.6
YR,F,Y4,DE,1992,75.8
YR,F,Y40,DE,1992,40.6
YR,F,Y41,DE,1992,39.7
YR,F,Y42,DE,1992,38.7
YR,F,Y43,DE,1992,37.8
YR,F,Y44,DE,1992,36.8
YR,F,Y45,DE,1992,35.9
YR,F,Y46,DE,1992,35.0
YR,F,Y47,DE,1992,34.0
YR,F,Y48,DE,1992,33.1
YR,F,Y49,DE,1992,32.2
YR,F,Y5,DE,1992,74.8
YR,F,Y50,DE,1992,31.3
YR,F,Y51,DE,1992,30.4
YR,F,Y52,DE,1992,29.5
YR,F,Y53,DE,1992,28.6
YR,F,Y54,DE,1992,27.7
YR,F,Y55,DE,1992,26.8
YR,F,Y56,DE,1992,25.9
YR,F,Y57,DE,1992,25.0
YR,F,Y58,DE,1992,24.2
YR,F,Y59,DE,1992,23.3
YR,F,Y6,DE,1992,73.9
YR,F,Y60,DE,1992,22.4
YR,F,Y61,DE,1992,21.6
YR,F,Y62,DE,1992,20.8
YR,F,Y63,DE,1992,19.9
YR,F,Y64,DE,1992,19.1
YR,F,Y65,DE,1992,18.3
YR,F,Y66,DE,1992,17.5
YR,F,Y67,DE,1992,16.7
YR,F,Y68,DE,1992,16.0
YR,F,Y69,DE,1992,15.2
YR,F,Y7,DE,1992,72.9
YR,F,Y70,DE,1992,14.5
YR,F,Y71,DE,1992,13.7
YR,F,Y72,DE,1992,13.0
YR,F,Y73,DE,1992,12.4
YR,F,Y74,DE,1992,11.7
YR,F,Y75,DE,1992,11.0
YR,F,Y76,DE,1992,10.4
YR,F,Y77,DE,1992,9.8
YR,F,Y78,DE,1992,9.2
YR,F,Y79,DE,1992,8.6
YR,F,Y8,DE,1992,71.9
YR,F,Y80,DE,1992,8.1
YR,F,Y81,DE,1992,7.6
YR,F,Y82,DE,1992,7.1
YR,F,Y83,DE,1992,6.7
YR,F,Y84,DE,1992,6.3
YR,F,Y9,DE,1992,70.9
YR,F,Y_GE85,DE,1992,5.9
YR,F,Y_LT1,DE,1992,79.3
YR,M,Y1,DE,1992,72.1
YR,M,Y10,DE,1992,63.3
YR,M,Y11,DE,1992,62.3
YR,M,Y12,DE,1992,61.3
YR,M,Y13,DE,1992,60.4
YR,M,Y14,DE,1992,59.4
YR,M,Y15,DE,1992,58.4
YR,M,Y16,DE,1992,57.4
YR,M,Y17,DE,1992,56.4
YR,M,Y18,DE,1992,55.5
YR,M,Y19,DE,1992,54.5
YR,M,Y2,DE,1992,71.2
YR,M,Y20,DE,1992,53.6
YR,M,Y21,DE,1992,52.6
YR,M,Y22,DE,1992,51.7
YR,M,Y23,DE,1992,50.8
YR,M,Y24,DE,1992,49.8
YR,M,Y25,DE,1992,48.9
YR,M,Y26,DE,1992,47.9
YR,M,Y27,DE,1992,47.0
YR,M,Y28,DE,1992,46.0
YR,M,Y29,DE,1992,45.1
YR,M,Y3,DE,1992,70.2
YR,M,Y30,DE,1992,44.1
YR,M,Y31,DE,1992,43.2
YR,M,Y32,DE,1992,42.2
YR,M,Y33,DE,1992,41.3
YR,M,Y34,DE,1992,40.4
YR,M,Y35,DE,1992,39.4
YR,M,Y36,DE,1992,38.5
YR,M,Y37,DE,1992,37.6
YR,M,Y38,DE,1992,36.7
YR,M,Y39,DE,1992,35.7
YR,M,Y4,DE,1992,69.2
YR,M,Y40,DE,1992,34.8
YR,M,Y41,DE,1992,33.9
YR,M,Y42,DE,1992,33.0
YR,M,Y43,DE,1992,32.1
YR,M,Y44,DE,1992,31.2
YR,M,Y45,DE,1992,30.3
YR,M,Y46,DE,1992,29.4
YR,M,Y47,DE,1992,28.5
YR,M,Y48,DE,1992,27.7
YR,M,Y49,DE,1992,26.8
YR,M,Y5,DE,1992,68.3
YR,M,Y50,DE,1992,25.9
YR,M,Y51,DE,1992,25.1
YR,M,Y52,DE,1992,24.2
YR,M,Y53,DE,1992,23.4
YR,M,Y54,DE,1992,22.6
YR,M,Y55,DE,1992,21.8
YR,M,Y56,DE,1992,21.0
YR,M,Y57,DE,1992,20.2
YR,M,Y58,DE,1992,19.4
YR,M,Y59,DE,1992,18.7
YR,M,Y6,DE,1992,67.3
YR,M,Y60,DE,1992,18.0
YR,M,Y61,DE,1992,17.2
YR,M,Y62,DE,1992,16.5
YR,M,Y63,DE,1992,15.9
YR,M,Y64,DE,1992,15.2
YR,M,Y65,DE,1992,14.5
YR,M,Y66,DE,1992,13.9
YR,M,Y67,DE,1992,13.2
YR,M,Y68,DE,1992,12.6
YR,M,Y69,DE,1992,12.0
YR,M,Y7,DE,1992,66.3
YR,M,Y70,DE,1992,11.4
YR,M,Y71,DE,1992,10.8
YR,M,Y72,DE,1992,10.2
YR,M,Y73,DE,1992,9.7
YR,M,Y74,DE,1992,9.2
YR,M,Y75,DE,1992,8.7
YR,M,Y76,DE,1992,8.2
YR,M,Y77,DE,1992,7.7
YR,M,Y78,DE,1992,7.3
YR,M,Y79,DE,1992,6.9
YR,M,Y8,DE,1992,65.3
YR,M,Y80,DE,1992,6.5
YR,M,Y81,DE,1992,6.1
YR,M,Y82,DE,1992,5.7
YR,M,Y83,DE,1992,5.4
YR,M,Y84,DE,1992,5.1
YR,M,Y9,DE,1992,64.3
YR,M,Y_GE85,DE,1992,4.8
YR,M,Y_LT1,DE,1992,72.7
YR,T,Y1,DE,1992,75.6
YR,T,Y10,DE,1992,66.8
YR,T,Y11,DE,1992,65.8
YR,T,Y12,DE,1992,64.8
YR,T,Y13,DE,1992,63.8
YR,T,Y14,DE,1992,62.8
YR,T,Y15,DE,1992,61.8
YR,T,Y16,DE,1992,60.9
YR,T,Y17,DE,1992,59.9
YR,T,Y18,DE,1992,58.9
YR,T,Y19,DE,1992,58.0
YR,T,Y2,DE,1992,74.7
YR,T,Y20,DE,1992,57.0
YR,T,Y21,DE,1992,56.0
YR,T,Y22,DE,1992,55.1
YR,T,Y23,DE,1992,54.1
YR,T,Y24,DE,1992,53.2
YR,T,Y25,DE,1992,52.2
YR,T,Y26,DE,1992,51.2
YR,T,Y27,DE,1992,50.3
YR,T,Y28,DE,1992,49.3
YR,T,Y29,DE,1992,48.4
YR,T,Y3,DE,1992,73.7
YR,T,Y30,DE,1992,47.4
YR,T,Y31,DE,1992,46.4
YR,T,Y32,DE,1992,45.5
YR,T,Y33,DE,1992,44.5
YR,T,Y34,DE,1992,43.6
YR,T,Y35,DE,1992,42.6
YR,T,Y36,DE,1992,41.7
YR,T,Y37,DE,1992,40.7
YR,T,Y38,DE,1992,39.8
YR,T,Y39,DE,1992,38.9
YR,T,Y4,DE,1992,72.7
YR,T,Y40,DE,1992,37.9
YR,T,Y41,DE,1992,37.0
YR,T,Y42,DE,1992,36.1
YR,T,Y43,DE,1992,35.2
YR,T,Y44,DE,1992,34.3
YR,T,Y45,DE,1992,33.3
YR,T,Y46,DE,1992,32.4
YR,T,Y47,DE,1992,31.5
YR,T,Y48,DE,1992,30.6
YR,T,Y49,DE,1992,29.8
YR,T,Y5,DE,1992,71.7
YR,T,Y50,DE,1992,28.9
YR,T,Y51,DE,1992,28.0
YR,T,Y52,DE,1992,27.1
YR,T,Y53,DE,1992,26.3
YR,T,Y54,DE,1992,25.4
YR,T,Y55,DE,1992,24.6
YR,T,Y56,DE,1992,23.8
YR,T,Y57,DE,1992,22.9
YR,T,Y58,DE,1992,22.1
YR,T,Y59,DE,1992,21.3
YR,T,Y6,DE,1992,70.7
YR,T,Y60,DE,1992,20.6
YR,T,Y61,DE,1992,19.8
YR,T,Y62,DE,1992,19.0
YR,T,Y63,DE,1992,18.3
YR,T,Y64,DE,1992,17.6
YR,T,Y65,DE,1992,16.8
YR,T,Y66,DE,1992,16.1
YR,T,Y67,DE,1992,15.4
YR,T,Y68,DE,1992,14.7
YR,T,Y69,DE,1992,14.0
YR,T,Y7,DE,1992,69.8
YR,T,Y70,DE,1992,13.3
YR,T,Y71,DE,1992,12.7
YR,T,Y72,DE,1992,12.0
YR,T,Y73,DE,1992,11.4
YR,T,Y74,DE,1992,10.8
YR,T,Y75,DE,1992,10.2
YR,T,Y76,DE,1992,9.6
YR,T,Y77,DE,1992,9.1
YR,T,Y78,DE,1992,8.6
YR,T,Y79,DE,1992,8.0
YR,T,Y8,DE,1992,68.8
YR,T,Y80,DE,1992,7.6
YR,T,Y81,DE,1992,7.1
YR,T,Y82,DE,1992,6.7
YR,T,Y83,DE,1992,6.3
YR,T,Y84,DE,1992,5.9
YR,T,Y9,DE,1992,67.8
YR,T,Y_GE85,DE,1992,5.6
YR,T,Y_LT1,DE,1992,76.2
YR,F,Y1,DE,1991,78.3
YR,F,Y10,DE,1991,69.4
YR,F,Y11,DE,1991,68.5
YR,F,Y12,DE,1991,67.5
YR,F,Y13,DE,1991,66.5
YR,F,Y14,DE,1991,65.5
YR,F,Y15,DE,1991,64.5
YR,F,Y16,DE,1991,63.5
YR,F,Y17,DE,1991,62.5
YR,F,Y18,DE,1991,61.5
YR,F,Y19,DE,1991,60.6
YR,F,Y2,DE,1991,77.3
YR,F,Y20,DE,1991,59.6
YR,F,Y21,DE,1991,58.6
YR,F,Y22,DE,1991,57.6
YR,F,Y23,DE,1991,56.7
YR,F,Y24,DE,1991,55.7
YR,F,Y25,DE,1991,54.7
YR,F,Y26,DE,1991,53.7
YR,F,Y27,DE,1991,52.7
YR,F,Y28,DE,1991,51.8
YR,F,Y29,DE,1991,50.8
YR,F,Y3,DE,1991,76.3
YR,F,Y30,DE,1991,49.8
YR,F,Y31,DE,1991,48.8
YR,F,Y32,DE,1991,47.9
YR,F,Y33,DE,1991,46.9
YR,F,Y34,DE,1991,45.9
YR,F,Y35,DE,1991,45.0
YR,F,Y36,DE,1991,44.0
YR,F,Y37,DE,1991,43.0
YR,F,Y38,DE,1991,42.1
YR,F,Y39,DE,1991,41.1
YR,F,Y4,DE,1991,75.4
YR,F,Y40,DE,1991,40.2
YR,F,Y41,DE,1991,39.2
YR,F,Y42,DE,1991,38.3
YR,F,Y43,DE,1991,37.3
YR,F,Y44,DE,1991,36.4
YR,F,Y45,DE,1991,35.5
YR,F,Y46,DE,1991,34.5
YR,F,Y47,DE,1991,33.6
YR,F,Y48,DE,1991,32.7
YR,F,Y49,DE,1991,31.8
YR,F,Y5,DE,1991,74.4
YR,F,Y50,DE,1991,30.9
YR,F,Y51,DE,1991,30.0
YR,F,Y52,DE,1991,29.1
YR,F,Y53,DE,1991,28.2
YR,F,Y54,DE,1991,27.3
YR,F,Y55,DE,1991,26.4
YR,F,Y56,DE,1991,25.5
YR,F,Y57,DE,1991,24.6
YR,F,Y58,DE,1991,23.8
YR,F,Y59,DE,1991,22.9
YR,F,Y6,DE,1991,73.4
YR,F,Y60,DE,1991,22.0
YR,F,Y61,DE,1991,21.2
YR,F,Y62,DE,1991,20.4
YR,F,Y63,DE,1991,19.6
YR,F,Y64,DE,1991,18.7
YR,F,Y65,DE,1991,17.9
YR,F,Y66,DE,1991,17.2
YR,F,Y67,DE,1991,16.4
YR,F,Y68,DE,1991,15.6
YR,F,Y69,DE,1991,14.9
YR,F,Y7,DE,1991,72.4
YR,F,Y70,DE,1991,14.1
YR,F,Y71,DE,1991,13.4
YR,F,Y72,DE,1991,12.7
YR,F,Y73,DE,1991,12.0
YR,F,Y74,DE,1991,11.3
YR,F,Y75,DE,1991,10.7
YR,F,Y76,DE,1991,10.0
YR,F,Y77,DE,1991,9.5
YR,F,Y78,DE,1991,8.9
YR,F,Y79,DE,1991,8.3
YR,F,Y8,DE,1991,71.4
YR,F,Y80,DE,1991,7.8
YR,F,Y81,DE,1991,7.3
YR,F,Y82,DE,1991,6.8
YR,F,Y83,DE,1991,6.4
YR,F,Y84,DE,1991,6.0
YR,F,Y9,DE,1991,70.4
YR,F,Y_GE85,DE,1991,5.6
YR,F,Y_LT1,DE,1991,78.8
YR,M,Y1,DE,1991,71.7
YR,M,Y10,DE,1991,62.9
YR,M,Y11,DE,1991,61.9
YR,M,Y12,DE,1991,60.9
YR,M,Y13,DE,1991,59.9
YR,M,Y14,DE,1991,59.0
YR,M,Y15,DE,1991,58.0
YR,M,Y16,DE,1991,57.0
YR,M,Y17,DE,1991,56.0
YR,M,Y18,DE,1991,55.1
YR,M,Y19,DE,1991,54.1
YR,M,Y2,DE,1991,70.8
YR,M,Y20,DE,1991,53.2
YR,M,Y21,DE,1991,52.3
YR,M,Y22,DE,1991,51.3
YR,M,Y23,DE,1991,50.4
YR,M,Y24,DE,1991,49.4
YR,M,Y25,DE,1991,48.5
YR,M,Y26,DE,1991,47.5
YR,M,Y27,DE,1991,46.6
YR,M,Y28,DE,1991,45.6
YR,M,Y29,DE,1991,44.7
YR,M,Y3,DE,1991,69.8
YR,M,Y30,DE,1991,43.8
YR,M,Y31,DE,1991,42.8
YR,M,Y32,DE,1991,41.9
YR,M,Y33,DE,1991,40.9
YR,M,Y34,DE,1991,40.0
YR,M,Y35,DE,1991,39.1
YR,M,Y36,DE,1991,38.1
YR,M,Y37,DE,1991,37.2
YR,M,Y38,DE,1991,36.3
YR,M,Y39,DE,1991,35.4
YR,M,Y4,DE,1991,68.8
YR,M,Y40,DE,1991,34.5
YR,M,Y41,DE,1991,33.6
YR,M,Y42,DE,1991,32.6
YR,M,Y43,DE,1991,31.7
YR,M,Y44,DE,1991,30.8
YR,M,Y45,DE,1991,29.9
YR,M,Y46,DE,1991,29.1
YR,M,Y47,DE,1991,28.2
YR,M,Y48,DE,1991,27.3
YR,M,Y49,DE,1991,26.4
YR,M,Y5,DE,1991,67.8
YR,M,Y50,DE,1991,25.6
YR,M,Y51,DE,1991,24.7
YR,M,Y52,DE,1991,23.9
YR,M,Y53,DE,1991,23.1
YR,M,Y54,DE,1991,22.3
YR,M,Y55,DE,1991,21.5
YR,M,Y56,DE,1991,20.7
YR,M,Y57,DE,1991,19.9
YR,M,Y58,DE,1991,19.1
YR,M,Y59,DE,1991,18.4
YR,M,Y6,DE,1991,66.9
YR,M,Y60,DE,1991,17.7
YR,M,Y61,DE,1991,16.9
YR,M,Y62,DE,1991,16.3
YR,M,Y63,DE,1991,15.6
YR,M,Y64,DE,1991,14.9
YR,M,Y65,DE,1991,14.2
YR,M,Y66,DE,1991,13.6
YR,M,Y67,DE,1991,12.9
YR,M,Y68,DE,1991,12.3
YR,M,Y69,DE,1991,11.7
YR,M,Y7,DE,1991,65.9
YR,M,Y70,DE,1991,11.1
YR,M,Y71,DE,1991,10.5
YR,M,Y72,DE,1991,10.0
YR,M,Y73,DE,1991,9.4
YR,M,Y74,DE,1991,8.9
YR,M,Y75,DE,1991,8.4
YR,M,Y76,DE,1991,7.9
YR,M,Y77,DE,1991,7.4
YR,M,Y78,DE,1991,7.0
YR,M,Y79,DE,1991,6.6
YR,M,Y8,DE,1991,64.9
YR,M,Y80,DE,1991,6.2
YR,M,Y81,DE,1991,5.8
YR,M,Y82,DE,1991,5.5
YR,M,Y83,DE,1991,5.2
YR,M,Y84,DE,1991,4.9
YR,M,Y9,DE,1991,63.9
YR,M,Y_GE85,DE,1991,4.6
YR,M,Y_LT1,DE,1991,72.2
YR,T,Y1,DE,1991,75.2
YR,T,Y10,DE,1991,66.4
YR,T,Y11,DE,1991,65.4
YR,T,Y12,DE,1991,64.4
YR,T,Y13,DE,1991,63.4
YR,T,Y14,DE,1991,62.4
YR,T,Y15,DE,1991,61.4
YR,T,Y16,DE,1991,60.4
YR,T,Y17,DE,1991,59.5
YR,T,Y18,DE,1991,58.5
YR,T,Y19,DE,1991,57.5
YR,T,Y2,DE,1991,74.2
YR,T,Y20,DE,1991,56.6
YR,T,Y21,DE,1991,55.6
YR,T,Y22,DE,1991,54.7
YR,T,Y23,DE,1991,53.7
YR,T,Y24,DE,1991,52.7
YR,T,Y25,DE,1991,51.8
YR,T,Y26,DE,1991,50.8
YR,T,Y27,DE,1991,49.9
YR,T,Y28,DE,1991,48.9
YR,T,Y29,DE,1991,48.0
YR,T,Y3,DE,1991,73.2
YR,T,Y30,DE,1991,47.0
YR,T,Y31,DE,1991,46.0
YR,T,Y32,DE,1991,45.1
YR,T,Y33,DE,1991,44.1
YR,T,Y34,DE,1991,43.2
YR,T,Y35,DE,1991,42.2
YR,T,Y36,DE,1991,41.3
YR,T,Y37,DE,1991,40.4
YR,T,Y38,DE,1991,39.4
YR,T,Y39,DE,1991,38.5
YR,T,Y4,DE,1991,72.3
YR,T,Y40,DE,1991,37.6
YR,T,Y41,DE,1991,36.6
YR,T,Y42,DE,1991,35.7
YR,T,Y43,DE,1991,34.8
YR,T,Y44,DE,1991,33.9
YR,T,Y45,DE,1991,33.0
YR,T,Y46,DE,1991,32.0
YR,T,Y47,DE,1991,31.2
YR,T,Y48,DE,1991,30.3
YR,T,Y49,DE,1991,29.4
YR,T,Y5,DE,1991,71.3
YR,T,Y50,DE,1991,28.5
YR,T,Y51,DE,1991,27.6
YR,T,Y52,DE,1991,26.8
YR,T,Y53,DE,1991,25.9
YR,T,Y54,DE,1991,25.1
YR,T,Y55,DE,1991,24.2
YR,T,Y56,DE,1991,23.4
YR,T,Y57,DE,1991,22.6
YR,T,Y58,DE,1991,21.8
YR,T,Y59,DE,1991,21.0
YR,T,Y6,DE,1991,70.3
YR,T,Y60,DE,1991,20.2
YR,T,Y61,DE,1991,19.4
YR,T,Y62,DE,1991,18.7
YR,T,Y63,DE,1991,18.0
YR,T,Y64,DE,1991,17.2
YR,T,Y65,DE,1991,16.5
YR,T,Y66,DE,1991,15.8
YR,T,Y67,DE,1991,15.1
YR,T,Y68,DE,1991,14.4
YR,T,Y69,DE,1991,13.7
YR,T,Y7,DE,1991,69.3
YR,T,Y70,DE,1991,13.0
YR,T,Y71,DE,1991,12.3
YR,T,Y72,DE,1991,11.7
YR,T,Y73,DE,1991,11.1
YR,T,Y74,DE,1991,10.5
YR,T,Y75,DE,1991,9.9
YR,T,Y76,DE,1991,9.3
YR,T,Y77,DE,1991,8.8
YR,T,Y78,DE,1991,8.2
YR,T,Y79,DE,1991,7.7
YR,T,Y8,DE,1991,68.3
YR,T,Y80,DE,1991,7.3
YR,T,Y81,DE,1991,6.8
YR,T,Y82,DE,1991,6.4
YR,T,Y83,DE,1991,6.0
YR,T,Y84,DE,1991,5.7
YR,T,Y9,DE,1991,67.3
YR,T,Y_GE85,DE,1991,5.3
YR,T,Y_LT1,DE,1991,75.7
YR,F,Y1,DE,1990,79.8
YR,F,Y10,DE,1990,70.9
YR,F,Y11,DE,1990,69.9
YR,F,Y12,DE,1990,69.0
YR,F,Y13,DE,1990,68.0
YR,F,Y14,DE,1990,67.0
YR,F,Y15,DE,1990,66.0
YR,F,Y16,DE,1990,65.0
YR,F,Y17,DE,1990,64.0
YR,F,Y18,DE,1990,63.0
YR,F,Y19,DE,1990,62.0
YR,F,Y2,DE,1990,78.8
YR,F,Y20,DE,1990,61.1
YR,F,Y21,DE,1990,60.1
YR,F,Y22,DE,1990,59.1
YR,F,Y23,DE,1990,58.1
YR,F,Y24,DE,1990,57.1
YR,F,Y25,DE,1990,56.2
YR,F,Y26,DE,1990,55.2
YR,F,Y27,DE,1990,54.2
YR,F,Y28,DE,1990,53.2
YR,F,Y29,DE,1990,52.2
YR,F,Y3,DE,1990,77.9
YR,F,Y30,DE,1990,51.3
YR,F,Y31,DE,1990,50.3
YR,F,Y32,DE,1990,49.3
YR,F,Y33,DE,1990,48.3
YR,F,Y34,DE,1990,47.3
YR,F,Y35,DE,1990,46.4
YR,F,Y36,DE,1990,45.4
YR,F,Y37,DE,1990,44.4
YR,F,Y38,DE,1990,43.5
YR,F,Y39,DE,1990,42.5
YR,F,Y4,DE,1990,76.9
YR,F,Y40,DE,1990,41.6
YR,F,Y41,DE,1990,40.6
YR,F,Y42,DE,1990,39.7
YR,F,Y43,DE,1990,38.7
YR,F,Y44,DE,1990,37.8
YR,F,Y45,DE,1990,36.8
YR,F,Y46,DE,1990,35.9
YR,F,Y47,DE,1990,35.0
YR,F,Y48,DE,1990,34.0
YR,F,Y49,DE,1990,33.1
YR,F,Y5,DE,1990,75.9
YR,F,Y50,DE,1990,32.2
YR,F,Y51,DE,1990,31.3
YR,F,Y52,DE,1990,30.3
YR,F,Y53,DE,1990,29.4
YR,F,Y54,DE,1990,28.5
YR,F,Y55,DE,1990,27.6
YR,F,Y56,DE,1990,26.7
YR,F,Y57,DE,1990,25.8
YR,F,Y58,DE,1990,24.9
YR,F,Y59,DE,1990,24.1
YR,F,Y6,DE,1990,74.9
YR,F,Y60,DE,1990,23.2
YR,F,Y61,DE,1990,22.3
YR,F,Y62,DE,1990,21.5
YR,F,Y63,DE,1990,20.7
YR,F,Y64,DE,1990,19.8
YR,F,Y65,DE,1990,19.0
YR,F,Y66,DE,1990,18.2
YR,F,Y67,DE,1990,17.4
YR,F,Y68,DE,1990,16.6
YR,F,Y69,DE,1990,15.8
YR,F,Y7,DE,1990,73.9
YR,F,Y70,DE,1990,15.1
YR,F,Y71,DE,1990,14.3
YR,F,Y72,DE,1990,13.6
YR,F,Y73,DE,1990,12.9
YR,F,Y74,DE,1990,12.2
YR,F,Y75,DE,1990,11.5
YR,F,Y76,DE,1990,10.9
YR,F,Y77,DE,1990,10.2
YR,F,Y78,DE,1990,9.6
YR,F,Y79,DE,1990,9.0
YR,F,Y8,DE,1990,72.9
YR,F,Y80,DE,1990,8.5
YR,F,Y81,DE,1990,7.9
YR,F,Y82,DE,1990,7.5
YR,F,Y83,DE,1990,7.0
YR,F,Y84,DE,1990,6.6
YR,F,Y9,DE,1990,71.9
YR,F,Y_GE85,DE,1990,6.2
YR,F,Y_LT1,DE,1990,80.4
YR,M,Y1,DE,1990,73.5
YR,M,Y10,DE,1990,64.7
YR,M,Y11,DE,1990,63.7
YR,M,Y12,DE,1990,62.7
YR,M,Y13,DE,1990,61.7
YR,M,Y14,DE,1990,60.7
YR,M,Y15,DE,1990,59.7
YR,M,Y16,DE,1990,58.7
YR,M,Y17,DE,1990,57.8
YR,M,Y18,DE,1990,56.8
YR,M,Y19,DE,1990,55.8
YR,M,Y2,DE,1990,72.5
YR,M,Y20,DE,1990,54.9
YR,M,Y21,DE,1990,53.9
YR,M,Y22,DE,1990,53.0
YR,M,Y23,DE,1990,52.0
YR,M,Y24,DE,1990,51.1
YR,M,Y25,DE,1990,50.1
YR,M,Y26,DE,1990,49.2
YR,M,Y27,DE,1990,48.2
YR,M,Y28,DE,1990,47.3
YR,M,Y29,DE,1990,46.3
YR,M,Y3,DE,1990,71.6
YR,M,Y30,DE,1990,45.3
YR,M,Y31,DE,1990,44.4
YR,M,Y32,DE,1990,43.4
YR,M,Y33,DE,1990,42.5
YR,M,Y34,DE,1990,41.5
YR,M,Y35,DE,1990,40.6
YR,M,Y36,DE,1990,39.7
YR,M,Y37,DE,1990,38.7
YR,M,Y38,DE,1990,37.8
YR,M,Y39,DE,1990,36.8
YR,M,Y4,DE,1990,70.6
YR,M,Y40,DE,1990,35.9
YR,M,Y41,DE,1990,35.0
YR,M,Y42,DE,1990,34.0
YR,M,Y43,DE,1990,33.1
YR,M,Y44,DE,1990,32.2
YR,M,Y45,DE,1990,31.3
YR,M,Y46,DE,1990,30.4
YR,M,Y47,DE,1990,29.5
YR,M,Y48,DE,1990,28.6
YR,M,Y49,DE,1990,27.7
YR,M,Y5,DE,1990,69.6
YR,M,Y50,DE,1990,26.8
YR,M,Y51,DE,1990,26.0
YR,M,Y52,DE,1990,25.1
YR,M,Y53,DE,1990,24.3
YR,M,Y54,DE,1990,23.4
YR,M,Y55,DE,1990,22.6
YR,M,Y56,DE,1990,21.8
YR,M,Y57,DE,1990,21.0
YR,M,Y58,DE,1990,20.2
YR,M,Y59,DE,1990,19.4
YR,M,Y6,DE,1990,68.6
YR,M,Y60,DE,1990,18.7
YR,M,Y61,DE,1990,17.9
YR,M,Y62,DE,1990,17.2
YR,M,Y63,DE,1990,16.5
YR,M,Y64,DE,1990,15.8
YR,M,Y65,DE,1990,15.1
YR,M,Y66,DE,1990,14.4
YR,M,Y67,DE,1990,13.7
YR,M,Y68,DE,1990,13.1
YR,M,Y69,DE,1990,12.5
YR,M,Y7,DE,1990,67.6
YR,M,Y70,DE,1990,11.8
YR,M,Y71,DE,1990,11.3
YR,M,Y72,DE,1990,10.7
YR,M,Y73,DE,1990,10.1
YR,M,Y74,DE,1990,9.6
YR,M,Y75,DE,1990,9.0
YR,M,Y76,DE,1990,8.6
YR,M,Y77,DE,1990,8.1
YR,M,Y78,DE,1990,7.6
YR,M,Y79,DE,1990,7.2
YR,M,Y8,DE,1990,66.6
YR,M,Y80,DE,1990,6.8
YR,M,Y81,DE,1990,6.4
YR,M,Y82,DE,1990,6.0
YR,M,Y83,DE,1990,5.7
YR,M,Y84,DE,1990,5.4
